Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Vijay Prakash Pathak,Male,1954-05-05T00:00:00Z,Uttar Pradesh,Not Available,2011-09-05T00:00:00Z,2016-05-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1977,1977,Not Available,No,No,No
Vikas Kunvar Srivastav,Male,1960-06-28T00:00:00Z,Uttar Pradesh,Not Available,2018-11-22T00:00:00Z,2022-06-27T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Not Available,Not Available,Not Available,Gorakpur University,1983,1984,Uttar Pradesh,No,No,No
Vikram Nath,Male,1962-09-24T00:00:00Z,Uttar Pradesh,Not Available,2004-09-24T00:00:00Z,2024-09-23T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Gujarat,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1986,1987,Uttar Pradesh,No,No,No
Vimlesh Kumar Shukla,Male,1955-06-03T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2017-06-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Arts,Allahabad University,1980,1981,Uttar Pradesh,No,No,No
Vinay Kumar Mathur,Male,1951-09-14T00:00:00Z,Not Available,Not Available,2011-09-05T00:00:00Z,2013-09-13T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1976,Not Applicable,Not Applicable,No,No,No
Vineet Saran,Male,1957-05-11T00:00:00Z,Rajasthan,Not Available,2002-02-14T00:00:00Z,2022-05-10T00:00:00Z,No,No,Allahabad,Yes,Karnataka,2015-02-16T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Orissa,Not Applicable,Not Applicable,Yes,2018-08-07T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,No,Not Available,Allahabad University,Not Available,ALLAHABAD UNIVERSITY,1979,1980,Uttar Pradesh,No,No,No
Vinod Chandra Misra,Male,1946-01-30T00:00:00Z,Uttar Pradesh,Not Available,2004-01-07T00:00:00Z,2008-01-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1972,Uttar Pradesh,No,No,No
Vinod Kumar Misra,Male,1956-01-03T00:00:00Z,Uttar Pradesh,Not Available,2015-02-18T00:00:00Z,2018-01-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1977,Not Applicable,Not Applicable,No,No,No
Vinod Kumar Srivastava-III,Male,1956-03-25T00:00:00Z,Uttar Pradesh,Not Available,2016-04-07T00:00:00Z,2017-08-11T00:00:00Z,Yes,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Gorakhpur University,1977,Not Applicable,Not Applicable,No,No,No
Vinod Prasad,Male,1954-11-28T00:00:00Z,Uttar Pradesh,Not Available,2005-10-05T00:00:00Z,2016-11-27T00:00:00Z,No,No,Allahabad,Yes,Orissa,2014-07-01T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,ALLAHABAD UNIVERSITY,Not Available,1982,Uttar Pradesh,No,No,No
Vipin Chandra Dixit,Male,1963-07-01T00:00:00Z,Not Available,Not Available,2019-12-12T00:00:00Z,2025-06-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Awadh University,Arts,Allahabad University,1986,1986,Uttar Pradesh,No,No,No
Vipin Sinha,Male,1958-01-12T00:00:00Z,Uttar Pradesh,Not Available,2013-04-12T00:00:00Z,2020-01-11T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1983,1985,Not Available,No,No,No
Virendra Kumar Dixit,Male,1951-03-12T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2013-03-11T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,Kanpur University,Science,Kanpur University,1973,1973,Not Available,Yes,No,No
Virendra Kumar Srivastava,Male,1962-01-01T00:00:00Z,Uttar Pradesh,Not Available,2018-11-22T00:00:00Z,2021-04-28T00:00:00Z,Yes,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1986,Not Applicable,Not Applicable,No,No,Yes
Virendra Kumar-II,Male,1959-04-08T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2021-04-07T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Meerut University,1980,1980,Uttar Pradesh,No,No,No
Virendra Singh,Male,1949-01-04T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2011-01-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Meerut University,1972,Not Applicable,Not Applicable,No,No,No
Virendra Singh,Male,1952-11-23T00:00:00Z,Uttar Pradesh,Not Available,2012-04-17T00:00:00Z,2014-11-22T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Kanpur University,1973,1974,Uttar Pradesh,No,No,No
Vishnu Chandra Gupta,Male,1953-07-20T00:00:00Z,Uttar Pradesh,Not Available,2012-04-17T00:00:00Z,2015-07-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,U.M.Vidhiylaya (Agra University),Not Available,Bareilly College (Rohilkhand University),1975,1976,Uttar Pradesh,No,No,No
Vishnu Vishnu Sahai,Male,1942-12-30T00:00:00Z,Not Available,Not Available,1994-02-01T00:00:00Z,2004-12-29T00:00:00Z,No,No,Allahabad,Yes,Bombay,1994-02-21T00:00:00Z,Allahabad,2002-04-08T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Uttar Pradesh,No,No,No
Vishwa Chaturvedi,Male,1947-09-01T00:00:00Z,Uttar Pradesh,Not Available,2006-01-16T00:00:00Z,2009-08-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1972,Not Applicable,Not Applicable,No,No,No
Vivek Agrawal,Male,1967-06-28T00:00:00Z,Uttar Pradesh,Kasganj,2016-04-07T00:00:00Z,2029-06-27T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2019-10-17T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Vivek Chaudhary,Male,1966-05-13T00:00:00Z,Not Available,Not Available,2017-02-20T00:00:00Z,2028-05-12T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Meerut University,1988,1998,Not Available,No,No,No
Vivek Kumar Birla,Male,1963-09-18T00:00:00Z,Not Available,Not Available,2014-02-03T00:00:00Z,2025-09-17T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1986,Not Available,No,No,No
Vivek Kumar Singh,Male,1968-03-25T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2030-03-24T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"A.P.S. University, Rewa",1993,1993,Madhya Pradesh,No,No,No
Vivek Varma,Male,1969-12-29T00:00:00Z,Uttar Pradesh,Not Available,2018-11-22T00:00:00Z,2031-12-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,"A.P.S. University, Rewa",1992,1992,Madhya Pradesh,No,No,No
Yashwant Varma,Male,1969-01-06T00:00:00Z,Uttar Pradesh,Not Available,2014-10-13T00:00:00Z,2031-01-05T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,Yes,No,Not Available,Hansraj College Delhi University,"B.Com (Hons.), LL.B",Rewa University,1992,1992,Madhya Pradesh,No,No,No
Yatindra Singh,Male,1952-10-09T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2004-10-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Chhattisgarh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Science,Allahabad University,1973,1973,Not Available,No,No,No
Yogendra Kumar Sangal,Male,1949-01-25T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2011-01-24T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Meerut University,1971,Not Applicable,Not Applicable,No,No,No
Yogendra Kumar Srivastava,Male,1965-12-30T00:00:00Z,Uttar Pradesh,Not Available,2028-11-22T00:00:00Z,2027-12-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,Allahabad University,1966,1966,Uttar Pradesh,No,Yes,No
Yogendra Ram Tripathi,Male,1943-07-12T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2005-07-11T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Gorakhpur University,Commerce,"St. Andrew's College, Gorakhpur",1963,Not Applicable,Not Applicable,No,No,No
Yogesh Chandra Gupta,Male,1951-07-12T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2013-07-11T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Lucknow University,1973,Not Applicable,Not Applicable,No,No,No
Zaki Khan,Male,1952-08-05T00:00:00Z,Uttar Pradesh,Not Available,2013-01-03T00:00:00Z,2014-08-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1974,Not Applicable,Not Applicable,No,No,No
